subject,interval_id,method,gt_type,csv_onset_s,csv_end_s,csv_duration_s,annot_start_used,pt_onset_s,pt_end_s,analysis_start_s_pt,analysis_end_s_pt,analysis_duration_s,was_clipped,is_empty,n_detected_total,n_detected_phasic,n_detected_tonic,n_detected_ambiguous,detected_types,status,same_type_detected,any_detected,none_detected,only_ambiguous,other_type_detected
rbd17,373,rms,phasic,29097.0,29112.0,15.0,120.0,28977.0,28992.0,28977.0,28992.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,373,tkeo,phasic,29097.0,29112.0,15.0,120.0,28977.0,28992.0,28977.0,28992.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,374,rms,phasic,29139.0,29163.0,24.0,120.0,29019.0,29043.0,29019.0,29043.0,24.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,374,tkeo,phasic,29139.0,29163.0,24.0,120.0,29019.0,29043.0,29019.0,29043.0,24.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,375,rms,phasic,29187.0,29220.0,33.0,120.0,29067.0,29100.0,29067.0,29100.0,33.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,375,tkeo,phasic,29187.0,29220.0,33.0,120.0,29067.0,29100.0,29067.0,29100.0,33.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,376,rms,phasic,29235.0,29250.0,15.0,120.0,29115.0,29130.0,29115.0,29130.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,376,tkeo,phasic,29235.0,29250.0,15.0,120.0,29115.0,29130.0,29115.0,29130.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,377,rms,phasic,29382.0,29400.0,18.0,120.0,29262.0,29280.0,29262.0,29280.0,18.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,377,tkeo,phasic,29382.0,29400.0,18.0,120.0,29262.0,29280.0,29262.0,29280.0,18.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,378,rms,phasic,29445.0,29460.0,15.0,120.0,29325.0,29340.0,29325.0,29340.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,378,tkeo,phasic,29445.0,29460.0,15.0,120.0,29325.0,29340.0,29325.0,29340.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,379,rms,phasic,29520.0,29544.0,24.0,120.0,29400.0,29424.0,29400.0,29424.0,24.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,379,tkeo,phasic,29520.0,29544.0,24.0,120.0,29400.0,29424.0,29400.0,29424.0,24.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,380,rms,phasic,29574.0,29622.0,48.0,120.0,29454.0,29502.0,29454.0,29502.0,48.0,False,False,5,4,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd17,380,tkeo,phasic,29574.0,29622.0,48.0,120.0,29454.0,29502.0,29454.0,29502.0,48.0,False,False,4,3,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd17,381,rms,phasic,29634.0,29649.0,15.0,120.0,29514.0,29529.0,29514.0,29529.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,381,tkeo,phasic,29634.0,29649.0,15.0,120.0,29514.0,29529.0,29514.0,29529.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,382,rms,phasic,29775.0,29808.0,33.0,120.0,29655.0,29688.0,29655.0,29688.0,33.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
rbd17,382,tkeo,phasic,29775.0,29808.0,33.0,120.0,29655.0,29688.0,29655.0,29688.0,33.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,383,rms,phasic,29910.0,29925.0,15.0,120.0,29790.0,29805.0,29790.0,29805.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,383,tkeo,phasic,29910.0,29925.0,15.0,120.0,29790.0,29805.0,29790.0,29805.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,384,rms,phasic,29928.0,29946.0,18.0,120.0,29808.0,29826.0,29808.0,29826.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,384,tkeo,phasic,29928.0,29946.0,18.0,120.0,29808.0,29826.0,29808.0,29826.0,18.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,385,rms,phasic,29952.0,29979.0,27.0,120.0,29832.0,29859.0,29832.0,29859.0,27.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd17,385,tkeo,phasic,29952.0,29979.0,27.0,120.0,29832.0,29859.0,29832.0,29859.0,27.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,386,rms,phasic,30192.0,30198.0,6.0,120.0,30072.0,30078.0,30072.0,30078.0,6.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,386,tkeo,phasic,30192.0,30198.0,6.0,120.0,30072.0,30078.0,30072.0,30078.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,387,rms,phasic,30198.0,30201.0,3.0,120.0,30078.0,30081.0,30078.0,30081.0,3.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,387,tkeo,phasic,30198.0,30201.0,3.0,120.0,30078.0,30081.0,30078.0,30081.0,3.0,False,False,0,0,0,0,,none_detected,False,False,True,False,False
rbd17,388,rms,phasic,30201.0,30204.0,3.0,120.0,30081.0,30084.0,30081.0,30084.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,388,tkeo,phasic,30201.0,30204.0,3.0,120.0,30081.0,30084.0,30081.0,30084.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,389,rms,phasic,30204.0,30207.0,3.0,120.0,30084.0,30087.0,30084.0,30087.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,389,tkeo,phasic,30204.0,30207.0,3.0,120.0,30084.0,30087.0,30084.0,30087.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,390,rms,phasic,30372.0,30411.0,39.0,120.0,30252.0,30291.0,30252.0,30291.0,39.0,False,False,7,5,0,2,any|phasic,same_type_detected,True,True,False,False,False
rbd17,390,tkeo,phasic,30372.0,30411.0,39.0,120.0,30252.0,30291.0,30252.0,30291.0,39.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
rbd17,391,rms,phasic,30558.0,30573.0,15.0,120.0,30438.0,30453.0,30438.0,30453.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd17,391,tkeo,phasic,30558.0,30573.0,15.0,120.0,30438.0,30453.0,30438.0,30453.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,392,rms,phasic,30672.0,30684.0,12.0,120.0,30552.0,30564.0,30552.0,30564.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,392,tkeo,phasic,30672.0,30684.0,12.0,120.0,30552.0,30564.0,30552.0,30564.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,393,rms,phasic,30993.0,31050.0,57.0,120.0,30873.0,30930.0,30873.0,30930.0,57.0,False,False,2,0,2,0,tonic,other_type_detected,False,True,False,False,True
rbd17,393,tkeo,phasic,30993.0,31050.0,57.0,120.0,30873.0,30930.0,30873.0,30930.0,57.0,False,False,2,0,2,0,tonic,other_type_detected,False,True,False,False,True
rbd17,394,rms,phasic,31110.0,31131.0,21.0,120.0,30990.0,31011.0,30990.0,31011.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,394,tkeo,phasic,31110.0,31131.0,21.0,120.0,30990.0,31011.0,30990.0,31011.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,395,rms,phasic,31176.0,31203.0,27.0,120.0,31056.0,31083.0,31056.0,31083.0,27.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd17,395,tkeo,phasic,31176.0,31203.0,27.0,120.0,31056.0,31083.0,31056.0,31083.0,27.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd17,396,rms,phasic,31212.0,31221.0,9.0,120.0,31092.0,31101.0,31092.0,31101.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,396,tkeo,phasic,31212.0,31221.0,9.0,120.0,31092.0,31101.0,31092.0,31101.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd17,397,rms,phasic,31242.0,31284.0,42.0,120.0,31122.0,31164.0,31122.0,31164.0,42.0,False,False,7,5,0,2,any|phasic,same_type_detected,True,True,False,False,False
rbd17,397,tkeo,phasic,31242.0,31284.0,42.0,120.0,31122.0,31164.0,31122.0,31164.0,42.0,False,False,3,1,0,2,any|phasic,same_type_detected,True,True,False,False,False
rbd17,398,rms,phasic,31293.0,31320.0,27.0,120.0,31173.0,31200.0,31173.0,31200.0,27.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd17,398,tkeo,phasic,31293.0,31320.0,27.0,120.0,31173.0,31200.0,31173.0,31200.0,27.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd18,1,rms,phasic,2886.0,2895.0,9.0,2880.0,6.0,15.0,6.0,15.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,1,tkeo,phasic,2886.0,2895.0,9.0,2880.0,6.0,15.0,6.0,15.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,2,rms,phasic,2913.0,2928.0,15.0,2880.0,33.0,48.0,33.0,48.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,2,tkeo,phasic,2913.0,2928.0,15.0,2880.0,33.0,48.0,33.0,48.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,3,rms,phasic,2937.0,2952.0,15.0,2880.0,57.0,72.0,57.0,72.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,3,tkeo,phasic,2937.0,2952.0,15.0,2880.0,57.0,72.0,57.0,72.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,4,rms,phasic,2973.0,2979.0,6.0,2880.0,93.0,99.0,93.0,99.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,4,tkeo,phasic,2973.0,2979.0,6.0,2880.0,93.0,99.0,93.0,99.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,5,rms,phasic,3039.0,3057.0,18.0,2880.0,159.0,177.0,159.0,177.0,18.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd18,5,tkeo,phasic,3039.0,3057.0,18.0,2880.0,159.0,177.0,159.0,177.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,6,rms,phasic,3075.0,3090.0,15.0,2880.0,195.0,210.0,195.0,210.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,6,tkeo,phasic,3075.0,3090.0,15.0,2880.0,195.0,210.0,195.0,210.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,7,rms,phasic,3117.0,3126.0,9.0,2880.0,237.0,246.0,237.0,246.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,7,tkeo,phasic,3117.0,3126.0,9.0,2880.0,237.0,246.0,237.0,246.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,8,rms,phasic,3189.0,3195.0,6.0,2880.0,309.0,315.0,309.0,315.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,8,tkeo,phasic,3189.0,3195.0,6.0,2880.0,309.0,315.0,309.0,315.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,9,rms,phasic,3222.0,3228.0,6.0,2880.0,342.0,348.0,342.0,348.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,9,tkeo,phasic,3222.0,3228.0,6.0,2880.0,342.0,348.0,342.0,348.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,10,rms,phasic,3237.0,3243.0,6.0,2880.0,357.0,363.0,357.0,363.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,10,tkeo,phasic,3237.0,3243.0,6.0,2880.0,357.0,363.0,357.0,363.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,11,rms,phasic,3282.0,3294.0,12.0,2880.0,402.0,414.0,402.0,414.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,11,tkeo,phasic,3282.0,3294.0,12.0,2880.0,402.0,414.0,402.0,414.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,12,rms,phasic,3360.0,3369.0,9.0,2880.0,480.0,489.0,480.0,489.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,12,tkeo,phasic,3360.0,3369.0,9.0,2880.0,480.0,489.0,480.0,489.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,13,rms,phasic,7020.0,7056.0,36.0,2880.0,4140.0,4176.0,4140.0,4176.0,36.0,False,False,3,1,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
rbd18,13,tkeo,phasic,7020.0,7056.0,36.0,2880.0,4140.0,4176.0,4140.0,4176.0,36.0,False,False,3,1,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
rbd18,14,rms,phasic,7419.0,7422.0,3.0,2880.0,4539.0,4542.0,4539.0,4542.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,14,tkeo,phasic,7419.0,7422.0,3.0,2880.0,4539.0,4542.0,4539.0,4542.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,15,rms,phasic,7557.0,7566.0,9.0,2880.0,4677.0,4686.0,4677.0,4686.0,9.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,15,tkeo,phasic,7557.0,7566.0,9.0,2880.0,4677.0,4686.0,4677.0,4686.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,16,rms,phasic,7626.0,7629.0,3.0,2880.0,4746.0,4749.0,4746.0,4749.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,16,tkeo,phasic,7626.0,7629.0,3.0,2880.0,4746.0,4749.0,4746.0,4749.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,17,rms,phasic,7701.0,7716.0,15.0,2880.0,4821.0,4836.0,4821.0,4836.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,17,tkeo,phasic,7701.0,7716.0,15.0,2880.0,4821.0,4836.0,4821.0,4836.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,18,rms,phasic,8100.0,8124.0,24.0,2880.0,5220.0,5244.0,5220.0,5244.0,24.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd18,18,tkeo,phasic,8100.0,8124.0,24.0,2880.0,5220.0,5244.0,5220.0,5244.0,24.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,19,rms,phasic,8253.0,8262.0,9.0,2880.0,5373.0,5382.0,5373.0,5382.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,19,tkeo,phasic,8253.0,8262.0,9.0,2880.0,5373.0,5382.0,5373.0,5382.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,20,rms,phasic,8541.0,8547.0,6.0,2880.0,5661.0,5667.0,5661.0,5667.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,20,tkeo,phasic,8541.0,8547.0,6.0,2880.0,5661.0,5667.0,5661.0,5667.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,21,rms,phasic,8616.0,8628.0,12.0,2880.0,5736.0,5748.0,5736.0,5748.0,12.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,21,tkeo,phasic,8616.0,8628.0,12.0,2880.0,5736.0,5748.0,5736.0,5748.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,22,rms,phasic,8772.0,8787.0,15.0,2880.0,5892.0,5907.0,5892.0,5907.0,15.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,22,tkeo,phasic,8772.0,8787.0,15.0,2880.0,5892.0,5907.0,5892.0,5907.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,23,rms,phasic,8901.0,8922.0,21.0,2880.0,6021.0,6042.0,6021.0,6042.0,21.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
rbd18,23,tkeo,phasic,8901.0,8922.0,21.0,2880.0,6021.0,6042.0,6021.0,6042.0,21.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,24,rms,phasic,9048.0,9063.0,15.0,2880.0,6168.0,6183.0,6168.0,6183.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,24,tkeo,phasic,9048.0,9063.0,15.0,2880.0,6168.0,6183.0,6168.0,6183.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,25,rms,phasic,9141.0,9153.0,12.0,2880.0,6261.0,6273.0,6261.0,6273.0,12.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,25,tkeo,phasic,9141.0,9153.0,12.0,2880.0,6261.0,6273.0,6261.0,6273.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,26,rms,phasic,9336.0,9354.0,18.0,2880.0,6456.0,6474.0,6456.0,6474.0,18.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
rbd18,26,tkeo,phasic,9336.0,9354.0,18.0,2880.0,6456.0,6474.0,6456.0,6474.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,27,rms,phasic,9456.0,9480.0,24.0,2880.0,6576.0,6600.0,6576.0,6600.0,24.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
rbd18,27,tkeo,phasic,9456.0,9480.0,24.0,2880.0,6576.0,6600.0,6576.0,6600.0,24.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,28,rms,phasic,10725.0,10731.0,6.0,2880.0,7845.0,7851.0,7845.0,7851.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,28,tkeo,phasic,10725.0,10731.0,6.0,2880.0,7845.0,7851.0,7845.0,7851.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,29,rms,phasic,10737.0,10746.0,9.0,2880.0,7857.0,7866.0,7857.0,7866.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,29,tkeo,phasic,10737.0,10746.0,9.0,2880.0,7857.0,7866.0,7857.0,7866.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,30,rms,phasic,10767.0,10776.0,9.0,2880.0,7887.0,7896.0,7887.0,7896.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,30,tkeo,phasic,10767.0,10776.0,9.0,2880.0,7887.0,7896.0,7887.0,7896.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,31,rms,phasic,11970.0,11979.0,9.0,2880.0,9090.0,9099.0,9090.0,9099.0,9.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,31,tkeo,phasic,11970.0,11979.0,9.0,2880.0,9090.0,9099.0,9090.0,9099.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,32,rms,phasic,12366.0,12387.0,21.0,2880.0,9486.0,9507.0,9486.0,9507.0,21.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,32,tkeo,phasic,12366.0,12387.0,21.0,2880.0,9486.0,9507.0,9486.0,9507.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,33,rms,phasic,13584.0,13590.0,6.0,2880.0,10704.0,10710.0,10704.0,10710.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,33,tkeo,phasic,13584.0,13590.0,6.0,2880.0,10704.0,10710.0,10704.0,10710.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,34,rms,phasic,13659.0,13674.0,15.0,2880.0,10779.0,10794.0,10779.0,10794.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,34,tkeo,phasic,13659.0,13674.0,15.0,2880.0,10779.0,10794.0,10779.0,10794.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,35,rms,phasic,13818.0,13830.0,12.0,2880.0,10938.0,10950.0,10938.0,10950.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,35,tkeo,phasic,13818.0,13830.0,12.0,2880.0,10938.0,10950.0,10938.0,10950.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,36,rms,phasic,13842.0,13854.0,12.0,2880.0,10962.0,10974.0,10962.0,10974.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,36,tkeo,phasic,13842.0,13854.0,12.0,2880.0,10962.0,10974.0,10962.0,10974.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,37,rms,phasic,13983.0,13992.0,9.0,2880.0,11103.0,11112.0,11103.0,11112.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,37,tkeo,phasic,13983.0,13992.0,9.0,2880.0,11103.0,11112.0,11103.0,11112.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,38,rms,phasic,14238.0,14247.0,9.0,2880.0,11358.0,11367.0,11358.0,11367.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,38,tkeo,phasic,14238.0,14247.0,9.0,2880.0,11358.0,11367.0,11358.0,11367.0,9.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,39,rms,phasic,14244.0,14247.0,3.0,2880.0,11364.0,11367.0,11364.0,11367.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,39,tkeo,phasic,14244.0,14247.0,3.0,2880.0,11364.0,11367.0,11364.0,11367.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,40,rms,phasic,14298.0,14316.0,18.0,2880.0,11418.0,11436.0,11418.0,11436.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,40,tkeo,phasic,14298.0,14316.0,18.0,2880.0,11418.0,11436.0,11418.0,11436.0,18.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,41,rms,phasic,14337.0,14367.0,30.0,2880.0,11457.0,11487.0,11457.0,11487.0,30.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,41,tkeo,phasic,14337.0,14367.0,30.0,2880.0,11457.0,11487.0,11457.0,11487.0,30.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,42,rms,phasic,14373.0,14382.0,9.0,2880.0,11493.0,11502.0,11493.0,11502.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,42,tkeo,phasic,14373.0,14382.0,9.0,2880.0,11493.0,11502.0,11493.0,11502.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,43,rms,phasic,14385.0,14388.0,3.0,2880.0,11505.0,11508.0,11505.0,11508.0,3.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,43,tkeo,phasic,14385.0,14388.0,3.0,2880.0,11505.0,11508.0,11505.0,11508.0,3.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,44,rms,phasic,14385.0,14400.0,15.0,2880.0,11505.0,11520.0,11505.0,11520.0,15.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,44,tkeo,phasic,14385.0,14400.0,15.0,2880.0,11505.0,11520.0,11505.0,11520.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,45,rms,phasic,14517.0,14532.0,15.0,2880.0,11637.0,11652.0,11637.0,11652.0,15.0,False,False,4,4,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,45,tkeo,phasic,14517.0,14532.0,15.0,2880.0,11637.0,11652.0,11637.0,11652.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,46,rms,phasic,14565.0,14586.0,21.0,2880.0,11685.0,11706.0,11685.0,11706.0,21.0,False,False,6,6,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,46,tkeo,phasic,14565.0,14586.0,21.0,2880.0,11685.0,11706.0,11685.0,11706.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,47,rms,phasic,14622.0,14640.0,18.0,2880.0,11742.0,11760.0,11742.0,11760.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,47,tkeo,phasic,14622.0,14640.0,18.0,2880.0,11742.0,11760.0,11742.0,11760.0,18.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
rbd18,48,rms,phasic,14889.0,14907.0,18.0,2880.0,12009.0,12027.0,12009.0,12027.0,18.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
rbd18,48,tkeo,phasic,14889.0,14907.0,18.0,2880.0,12009.0,12027.0,12009.0,12027.0,18.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,49,rms,phasic,15144.0,15159.0,15.0,2880.0,12264.0,12279.0,12264.0,12279.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,49,tkeo,phasic,15144.0,15159.0,15.0,2880.0,12264.0,12279.0,12264.0,12279.0,15.0,False,False,3,2,0,1,any|phasic,same_type_detected,True,True,False,False,False
rbd18,50,rms,phasic,15351.0,15366.0,15.0,2880.0,12471.0,12486.0,12471.0,12486.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
rbd18,50,tkeo,phasic,15351.0,15366.0,15.0,2880.0,12471.0,12486.0,12471.0,12486.0,15.0,False,False,4,3,0,1,any|phasic,same_type_detected,True,True,False,False,False
